tile,frame,labelled,pre_found,pre_hit,ft_found,ft_hit,gain
19May11Camera2-Card7-0702_23.png,19May11Camera2-Card7-0702,2,43,1,43,1,0
19May11Camera2-Card7-0702_24.png,19May11Camera2-Card7-0702,5,34,3,35,3,0
19May11Camera2-Card7-0702_3.png,19May11Camera2-Card7-0702,18,2,0,2,0,0
19May11Camera2-Card7-0702_30.png,19May11Camera2-Card7-0702,6,36,4,38,4,0
19May11Camera2-Card7-0702_31.png,19May11Camera2-Card7-0702,2,36,1,35,1,0
19May11Camera2-Card7-0702_36.png,19May11Camera2-Card7-0702,3,42,2,43,2,0
19May11Camera2-Card7-0702_37.png,19May11Camera2-Card7-0702,4,38,2,42,2,0
19May11Camera2-Card7-0702_4.png,19May11Camera2-Card7-0702,5,1,0,1,0,0
19May11Camera2-Card7-0702_49.png,19May11Camera2-Card7-0702,5,35,3,36,3,0
19May11Camera2-Card7-0702_55.png,19May11Camera2-Card7-0702,4,3,0,2,0,0
19May11Camera2-Card7-0702_56.png,19May11Camera2-Card7-0702,1,36,1,37,1,0
19May11Camera2-Card7-0702_62.png,19May11Camera2-Card7-0702,1,4,0,6,0,0
19May18Camera1-Card1-00086_109.png,19May18Camera1-Card1-00086,2,7,2,5,2,0
19May18Camera1-Card1-00086_119.png,19May18Camera1-Card1-00086,2,8,1,3,1,0
19May18Camera1-Card1-00086_13.png,19May18Camera1-Card1-00086,4,12,4,8,4,0
19May18Camera1-Card1-00086_14.png,19May18Camera1-Card1-00086,10,16,8,9,9,1
19May18Camera1-Card1-00086_15.png,19May18Camera1-Card1-00086,11,18,7,12,10,3
19May18Camera1-Card1-00086_21.png,19May18Camera1-Card1-00086,1,3,1,1,1,0
19May18Camera1-Card1-00086_22.png,19May18Camera1-Card1-00086,2,13,1,9,1,0
19May18Camera1-Card1-00086_23.png,19May18Camera1-Card1-00086,10,19,7,15,8,1
19May18Camera1-Card1-00086_24.png,19May18Camera1-Card1-00086,5,11,5,8,5,0
19May18Camera1-Card1-00086_30.png,19May18Camera1-Card1-00086,3,6,2,3,3,1
19May18Camera1-Card1-00086_31.png,19May18Camera1-Card1-00086,1,3,1,1,1,0
19May18Camera1-Card1-00086_32.png,19May18Camera1-Card1-00086,6,8,6,8,6,0
19May18Camera1-Card1-00086_33.png,19May18Camera1-Card1-00086,10,14,8,11,8,0
19May18Camera1-Card1-00086_34.png,19May18Camera1-Card1-00086,2,5,2,5,2,0
19May18Camera1-Card1-00086_35.png,19May18Camera1-Card1-00086,2,3,2,2,2,0
19May18Camera1-Card1-00086_36.png,19May18Camera1-Card1-00086,3,5,3,3,3,0
19May18Camera1-Card1-00086_41.png,19May18Camera1-Card1-00086,3,6,3,5,3,0
19May18Camera1-Card1-00086_42.png,19May18Camera1-Card1-00086,3,7,3,6,3,0
19May18Camera1-Card1-00086_43.png,19May18Camera1-Card1-00086,4,8,4,5,4,0
19May18Camera1-Card1-00086_44.png,19May18Camera1-Card1-00086,1,2,1,1,1,0
19May18Camera1-Card1-00086_47.png,19May18Camera1-Card1-00086,1,5,1,2,1,0
19May18Camera1-Card1-00086_48.png,19May18Camera1-Card1-00086,1,4,1,2,1,0
19May18Camera1-Card1-00086_50.png,19May18Camera1-Card1-00086,4,6,2,3,2,0
19May18Camera1-Card1-00086_51.png,19May18Camera1-Card1-00086,3,3,3,3,3,0
19May18Camera1-Card1-00086_52.png,19May18Camera1-Card1-00086,2,4,1,5,2,1
19May18Camera1-Card1-00086_54.png,19May18Camera1-Card1-00086,3,5,2,2,2,0
19May18Camera1-Card1-00086_60.png,19May18Camera1-Card1-00086,4,4,1,2,2,1
19May18Camera1-Card1-00086_61.png,19May18Camera1-Card1-00086,3,7,3,4,3,0
19May18Camera1-Card1-00086_62.png,19May18Camera1-Card1-00086,2,8,2,4,2,0
19May18Camera1-Card1-00086_63.png,19May18Camera1-Card1-00086,2,5,2,3,2,0
19May18Camera1-Card1-00086_64.png,19May18Camera1-Card1-00086,4,7,4,7,4,0
19May18Camera1-Card1-00086_65.png,19May18Camera1-Card1-00086,4,7,3,4,3,0
19May18Camera1-Card1-00086_66.png,19May18Camera1-Card1-00086,2,7,2,3,2,0
19May18Camera1-Card1-00086_70.png,19May18Camera1-Card1-00086,1,5,1,2,1,0
19May18Camera1-Card1-00086_71.png,19May18Camera1-Card1-00086,2,6,2,6,2,0
19May18Camera1-Card1-00086_72.png,19May18Camera1-Card1-00086,3,5,2,4,2,0
19May18Camera1-Card1-00086_73.png,19May18Camera1-Card1-00086,4,7,4,5,4,0
19May18Camera1-Card1-00086_74.png,19May18Camera1-Card1-00086,2,6,2,4,2,0
19May18Camera1-Card1-00086_75.png,19May18Camera1-Card1-00086,5,7,2,4,3,1
19May18Camera1-Card1-00086_76.png,19May18Camera1-Card1-00086,1,5,1,4,1,0
19May18Camera1-Card1-00086_77.png,19May18Camera1-Card1-00086,8,14,6,10,7,1
19May18Camera1-Card1-00086_78.png,19May18Camera1-Card1-00086,1,8,1,5,1,0
19May18Camera1-Card1-00086_85.png,19May18Camera1-Card1-00086,1,4,1,1,1,0
19May18Camera1-Card1-00086_86.png,19May18Camera1-Card1-00086,4,5,2,5,3,1
19May18Camera1-Card1-00086_87.png,19May18Camera1-Card1-00086,6,8,3,7,4,1
19May18Camera1-Card1-00086_88.png,19May18Camera1-Card1-00086,1,2,1,2,1,0
19May18Camera1-Card1-00086_89.png,19May18Camera1-Card1-00086,1,3,1,1,1,0
19May18Camera1-Card1-00086_96.png,19May18Camera1-Card1-00086,1,2,1,3,1,0
19May18Camera1-Card1-00086_97.png,19May18Camera1-Card1-00086,2,5,2,2,2,0
19May18Camera1-Card1-00086_98.png,19May18Camera1-Card1-00086,4,4,3,3,3,0
19May18Camera1-Card1-00086_99.png,19May18Camera1-Card1-00086,3,3,2,3,2,0
19May18Camera1-Card1-00956_105.png,19May18Camera1-Card1-00956,2,5,1,3,1,0
19May18Camera1-Card1-00956_107.png,19May18Camera1-Card1-00956,2,5,1,6,0,-1
19May18Camera1-Card1-00956_110.png,19May18Camera1-Card1-00956,3,11,2,11,1,-1
19May18Camera1-Card1-00956_115.png,19May18Camera1-Card1-00956,1,8,0,5,0,0
19May18Camera1-Card1-00956_119.png,19May18Camera1-Card1-00956,2,7,0,3,0,0
19May18Camera1-Card1-00956_12.png,19May18Camera1-Card1-00956,2,4,2,5,1,-1
19May18Camera1-Card1-00956_120.png,19May18Camera1-Card1-00956,20,25,8,29,6,-2
19May18Camera1-Card1-00956_121.png,19May18Camera1-Card1-00956,13,14,4,13,1,-3
19May18Camera1-Card1-00956_122.png,19May18Camera1-Card1-00956,10,12,2,9,1,-1
19May18Camera1-Card1-00956_125.png,19May18Camera1-Card1-00956,1,4,0,3,0,0
19May18Camera1-Card1-00956_128.png,19May18Camera1-Card1-00956,1,2,1,2,0,-1
19May18Camera1-Card1-00956_13.png,19May18Camera1-Card1-00956,2,8,2,4,1,-1
19May18Camera1-Card1-00956_130.png,19May18Camera1-Card1-00956,12,18,0,13,0,0
19May18Camera1-Card1-00956_131.png,19May18Camera1-Card1-00956,9,11,2,10,1,-1
19May18Camera1-Card1-00956_132.png,19May18Camera1-Card1-00956,10,11,2,8,1,-1
19May18Camera1-Card1-00956_14.png,19May18Camera1-Card1-00956,2,5,1,1,0,-1
19May18Camera1-Card1-00956_140.png,19May18Camera1-Card1-00956,1,3,0,1,0,0
19May18Camera1-Card1-00956_15.png,19May18Camera1-Card1-00956,2,4,1,2,0,-1
19May18Camera1-Card1-00956_16.png,19May18Camera1-Card1-00956,1,1,1,1,1,0
19May18Camera1-Card1-00956_19.png,19May18Camera1-Card1-00956,3,3,0,1,0,0
19May18Camera1-Card1-00956_29.png,19May18Camera1-Card1-00956,7,4,1,2,0,-1
19May18Camera1-Card1-00956_3.png,19May18Camera1-Card1-00956,1,4,0,3,0,0
19May18Camera1-Card1-00956_32.png,19May18Camera1-Card1-00956,3,5,1,3,1,0
19May18Camera1-Card1-00956_35.png,19May18Camera1-Card1-00956,1,4,0,3,0,0
19May18Camera1-Card1-00956_39.png,19May18Camera1-Card1-00956,2,2,0,0,0,0
19May18Camera1-Card1-00956_4.png,19May18Camera1-Card1-00956,2,4,2,2,0,-2
19May18Camera1-Card1-00956_42.png,19May18Camera1-Card1-00956,44,27,7,26,8,1
19May18Camera1-Card1-00956_43.png,19May18Camera1-Card1-00956,41,28,4,25,5,1
19May18Camera1-Card1-00956_46.png,19May18Camera1-Card1-00956,3,2,1,2,0,-1
19May18Camera1-Card1-00956_48.png,19May18Camera1-Card1-00956,2,2,1,1,0,-1
19May18Camera1-Card1-00956_5.png,19May18Camera1-Card1-00956,2,3,0,1,0,0
19May18Camera1-Card1-00956_50.png,19May18Camera1-Card1-00956,1,13,0,6,0,0
19May18Camera1-Card1-00956_51.png,19May18Camera1-Card1-00956,1,10,1,4,1,0
19May18Camera1-Card1-00956_52.png,19May18Camera1-Card1-00956,90,55,4,58,7,3
19May18Camera1-Card1-00956_53.png,19May18Camera1-Card1-00956,108,71,2,69,4,2
19May18Camera1-Card1-00956_54.png,19May18Camera1-Card1-00956,8,12,2,14,2,0
19May18Camera1-Card1-00956_55.png,19May18Camera1-Card1-00956,2,4,1,3,0,-1
19May18Camera1-Card1-00956_56.png,19May18Camera1-Card1-00956,2,5,0,4,0,0
19May18Camera1-Card1-00956_58.png,19May18Camera1-Card1-00956,1,1,1,1,0,-1
19May18Camera1-Card1-00956_6.png,19May18Camera1-Card1-00956,2,2,1,1,0,-1
19May18Camera1-Card1-00956_60.png,19May18Camera1-Card1-00956,3,9,1,7,1,0
19May18Camera1-Card1-00956_61.png,19May18Camera1-Card1-00956,6,6,2,5,2,0
19May18Camera1-Card1-00956_62.png,19May18Camera1-Card1-00956,73,37,7,37,3,-4
19May18Camera1-Card1-00956_63.png,19May18Camera1-Card1-00956,126,61,3,73,9,6
19May18Camera1-Card1-00956_64.png,19May18Camera1-Card1-00956,46,39,11,42,12,1
19May18Camera1-Card1-00956_66.png,19May18Camera1-Card1-00956,2,8,1,5,1,0
19May18Camera1-Card1-00956_67.png,19May18Camera1-Card1-00956,3,4,1,4,1,0
19May18Camera1-Card1-00956_69.png,19May18Camera1-Card1-00956,3,6,0,4,0,0
19May18Camera1-Card1-00956_71.png,19May18Camera1-Card1-00956,2,9,0,3,0,0
19May18Camera1-Card1-00956_72.png,19May18Camera1-Card1-00956,3,14,0,11,0,0
19May18Camera1-Card1-00956_73.png,19May18Camera1-Card1-00956,85,49,5,50,5,0
19May18Camera1-Card1-00956_74.png,19May18Camera1-Card1-00956,69,66,18,61,15,-3
19May18Camera1-Card1-00956_75.png,19May18Camera1-Card1-00956,11,15,3,13,4,1
19May18Camera1-Card1-00956_76.png,19May18Camera1-Card1-00956,2,5,1,2,0,-1
19May18Camera1-Card1-00956_79.png,19May18Camera1-Card1-00956,2,6,1,4,0,-1
19May18Camera1-Card1-00956_8.png,19May18Camera1-Card1-00956,2,2,0,4,0,0
19May18Camera1-Card1-00956_80.png,19May18Camera1-Card1-00956,2,5,0,3,1,1
19May18Camera1-Card1-00956_81.png,19May18Camera1-Card1-00956,7,9,3,6,3,0
19May18Camera1-Card1-00956_83.png,19May18Camera1-Card1-00956,5,8,2,5,1,-1
19May18Camera1-Card1-00956_84.png,19May18Camera1-Card1-00956,17,17,2,12,2,0
19May18Camera1-Card1-00956_85.png,19May18Camera1-Card1-00956,12,11,2,7,2,0
19May18Camera1-Card1-00956_86.png,19May18Camera1-Card1-00956,2,3,1,1,0,-1
19May18Camera1-Card1-00956_87.png,19May18Camera1-Card1-00956,1,4,1,1,1,0
19May18Camera1-Card1-00956_88.png,19May18Camera1-Card1-00956,6,5,3,4,1,-2
19May18Camera1-Card1-00956_89.png,19May18Camera1-Card1-00956,3,6,2,4,1,-1
19May18Camera1-Card1-00956_91.png,19May18Camera1-Card1-00956,2,5,1,1,1,0
19May18Camera1-Card1-00956_95.png,19May18Camera1-Card1-00956,3,10,2,2,2,0
19May18Camera1-Card1-00956_97.png,19May18Camera1-Card1-00956,2,5,1,2,0,-1
19May18Camera1-Card1-00956_98.png,19May18Camera1-Card1-00956,2,3,1,1,1,0
20June12Camera1-Card7-0307_102.png,20June12Camera1-Card7-0307,1,4,0,1,1,1
20June12Camera1-Card7-0307_103.png,20June12Camera1-Card7-0307,4,8,2,6,3,1
20June12Camera1-Card7-0307_104.png,20June12Camera1-Card7-0307,5,12,2,13,3,1
20June12Camera1-Card7-0307_105.png,20June12Camera1-Card7-0307,3,10,1,6,1,0
20June12Camera1-Card7-0307_106.png,20June12Camera1-Card7-0307,5,9,3,6,3,0
20June12Camera1-Card7-0307_107.png,20June12Camera1-Card7-0307,14,3,0,0,0,0
20June12Camera1-Card7-0307_108.png,20June12Camera1-Card7-0307,2,0,0,0,0,0
20June12Camera1-Card7-0307_109.png,20June12Camera1-Card7-0307,2,3,0,0,0,0
20June12Camera1-Card7-0307_112.png,20June12Camera1-Card7-0307,5,4,3,5,3,0
20June12Camera1-Card7-0307_113.png,20June12Camera1-Card7-0307,3,5,3,4,3,0
20June12Camera1-Card7-0307_114.png,20June12Camera1-Card7-0307,6,10,2,9,4,2
20June12Camera1-Card7-0307_115.png,20June12Camera1-Card7-0307,5,10,1,9,2,1
20June12Camera1-Card7-0307_116.png,20June12Camera1-Card7-0307,22,7,2,4,1,-1
20June12Camera1-Card7-0307_117.png,20June12Camera1-Card7-0307,9,8,1,2,1,0
20June12Camera1-Card7-0307_121.png,20June12Camera1-Card7-0307,5,5,0,3,0,0
20June12Camera1-Card7-0307_122.png,20June12Camera1-Card7-0307,1,4,0,3,1,1
20June12Camera1-Card7-0307_123.png,20June12Camera1-Card7-0307,1,5,1,1,1,0
20June12Camera1-Card7-0307_124.png,20June12Camera1-Card7-0307,1,7,0,7,1,1
20June12Camera1-Card7-0307_127.png,20June12Camera1-Card7-0307,30,6,1,4,3,2
20June12Camera1-Card7-0307_128.png,20June12Camera1-Card7-0307,2,13,0,1,0,0
20June12Camera1-Card7-0307_13.png,20June12Camera1-Card7-0307,6,10,1,11,2,1
20June12Camera1-Card7-0307_131.png,20June12Camera1-Card7-0307,5,7,0,5,0,0
20June12Camera1-Card7-0307_137.png,20June12Camera1-Card7-0307,10,6,0,3,1,1
20June12Camera1-Card7-0307_14.png,20June12Camera1-Card7-0307,11,5,1,5,2,1
20June12Camera1-Card7-0307_15.png,20June12Camera1-Card7-0307,18,6,0,5,0,0
20June12Camera1-Card7-0307_16.png,20June12Camera1-Card7-0307,6,7,0,3,0,0
20June12Camera1-Card7-0307_17.png,20June12Camera1-Card7-0307,32,2,0,2,0,0
20June12Camera1-Card7-0307_22.png,20June12Camera1-Card7-0307,5,4,0,4,0,0
20June12Camera1-Card7-0307_23.png,20June12Camera1-Card7-0307,22,10,2,6,3,1
20June12Camera1-Card7-0307_24.png,20June12Camera1-Card7-0307,3,9,0,6,1,1
20June12Camera1-Card7-0307_26.png,20June12Camera1-Card7-0307,2,5,0,5,0,0
20June12Camera1-Card7-0307_27.png,20June12Camera1-Card7-0307,7,3,0,0,0,0
20June12Camera1-Card7-0307_34.png,20June12Camera1-Card7-0307,1,7,0,6,1,1
20June12Camera1-Card7-0307_36.png,20June12Camera1-Card7-0307,3,9,0,5,0,0
20June12Camera1-Card7-0307_37.png,20June12Camera1-Card7-0307,8,1,0,0,0,0
20June12Camera1-Card7-0307_4.png,20June12Camera1-Card7-0307,1,3,0,0,0,0
20June12Camera1-Card7-0307_44.png,20June12Camera1-Card7-0307,4,12,3,10,3,0
20June12Camera1-Card7-0307_45.png,20June12Camera1-Card7-0307,3,5,1,5,1,0
20June12Camera1-Card7-0307_5.png,20June12Camera1-Card7-0307,30,9,0,6,0,0
20June12Camera1-Card7-0307_54.png,20June12Camera1-Card7-0307,6,14,4,10,5,1
20June12Camera1-Card7-0307_55.png,20June12Camera1-Card7-0307,14,11,6,12,7,1
20June12Camera1-Card7-0307_6.png,20June12Camera1-Card7-0307,46,10,0,2,0,0
20June12Camera1-Card7-0307_64.png,20June12Camera1-Card7-0307,10,17,1,16,5,4
20June12Camera1-Card7-0307_65.png,20June12Camera1-Card7-0307,16,13,7,14,9,2
20June12Camera1-Card7-0307_7.png,20June12Camera1-Card7-0307,14,6,0,5,0,0
20June12Camera1-Card7-0307_74.png,20June12Camera1-Card7-0307,7,15,1,13,5,4
20June12Camera1-Card7-0307_75.png,20June12Camera1-Card7-0307,3,9,3,7,3,0
20June12Camera1-Card7-0307_82.png,20June12Camera1-Card7-0307,1,8,0,5,1,1
20June12Camera1-Card7-0307_83.png,20June12Camera1-Card7-0307,7,13,3,11,4,1
20June12Camera1-Card7-0307_84.png,20June12Camera1-Card7-0307,9,15,5,15,7,2
20June12Camera1-Card7-0307_85.png,20June12Camera1-Card7-0307,8,12,3,10,5,2
20June12Camera1-Card7-0307_92.png,20June12Camera1-Card7-0307,3,6,1,5,1,0
20June12Camera1-Card7-0307_93.png,20June12Camera1-Card7-0307,10,16,1,14,6,5
20June12Camera1-Card7-0307_94.png,20June12Camera1-Card7-0307,9,16,3,15,5,2
20June12Camera1-Card7-0307_95.png,20June12Camera1-Card7-0307,7,13,3,13,6,3
20June12Camera1-Card7-0307_96.png,20June12Camera1-Card7-0307,4,5,2,5,3,1
20June21Camera2-Card3-5018_0.png,20June21Camera2-Card3-5018,5,10,3,9,3,0
20June21Camera2-Card3-5018_1.png,20June21Camera2-Card3-5018,1,4,0,4,0,0
20June21Camera2-Card3-5018_101.png,20June21Camera2-Card3-5018,1,1,1,1,1,0
20June21Camera2-Card3-5018_102.png,20June21Camera2-Card3-5018,12,13,10,12,10,0
20June21Camera2-Card3-5018_103.png,20June21Camera2-Card3-5018,12,11,9,13,9,0
20June21Camera2-Card3-5018_104.png,20June21Camera2-Card3-5018,6,8,4,10,5,1
20June21Camera2-Card3-5018_105.png,20June21Camera2-Card3-5018,6,15,4,11,4,0
20June21Camera2-Card3-5018_106.png,20June21Camera2-Card3-5018,3,9,3,8,3,0
20June21Camera2-Card3-5018_107.png,20June21Camera2-Card3-5018,3,3,2,3,2,0
20June21Camera2-Card3-5018_108.png,20June21Camera2-Card3-5018,1,2,1,2,1,0
20June21Camera2-Card3-5018_109.png,20June21Camera2-Card3-5018,1,3,0,2,0,0
20June21Camera2-Card3-5018_11.png,20June21Camera2-Card3-5018,11,14,4,14,5,1
20June21Camera2-Card3-5018_113.png,20June21Camera2-Card3-5018,3,7,2,8,3,1
20June21Camera2-Card3-5018_114.png,20June21Camera2-Card3-5018,5,8,3,7,4,1
20June21Camera2-Card3-5018_115.png,20June21Camera2-Card3-5018,3,5,2,4,2,0
20June21Camera2-Card3-5018_116.png,20June21Camera2-Card3-5018,4,7,4,9,4,0
20June21Camera2-Card3-5018_117.png,20June21Camera2-Card3-5018,1,3,1,4,1,0
20June21Camera2-Card3-5018_118.png,20June21Camera2-Card3-5018,1,1,0,1,1,1
20June21Camera2-Card3-5018_119.png,20June21Camera2-Card3-5018,2,2,0,2,1,1
20June21Camera2-Card3-5018_12.png,20June21Camera2-Card3-5018,11,15,8,14,8,0
20June21Camera2-Card3-5018_120.png,20June21Camera2-Card3-5018,1,2,0,1,0,0
20June21Camera2-Card3-5018_124.png,20June21Camera2-Card3-5018,1,5,0,6,1,1
20June21Camera2-Card3-5018_125.png,20June21Camera2-Card3-5018,6,9,2,5,2,0
20June21Camera2-Card3-5018_126.png,20June21Camera2-Card3-5018,3,1,1,3,2,1
20June21Camera2-Card3-5018_127.png,20June21Camera2-Card3-5018,2,6,1,3,1,0
20June21Camera2-Card3-5018_128.png,20June21Camera2-Card3-5018,3,4,2,4,2,0
20June21Camera2-Card3-5018_129.png,20June21Camera2-Card3-5018,1,1,0,2,1,1
20June21Camera2-Card3-5018_13.png,20June21Camera2-Card3-5018,6,7,2,7,3,1
20June21Camera2-Card3-5018_130.png,20June21Camera2-Card3-5018,1,3,0,1,1,1
20June21Camera2-Card3-5018_132.png,20June21Camera2-Card3-5018,1,7,0,5,0,0
20June21Camera2-Card3-5018_134.png,20June21Camera2-Card3-5018,3,5,2,6,3,1
20June21Camera2-Card3-5018_135.png,20June21Camera2-Card3-5018,2,8,2,4,2,0
20June21Camera2-Card3-5018_136.png,20June21Camera2-Card3-5018,3,2,2,2,2,0
20June21Camera2-Card3-5018_137.png,20June21Camera2-Card3-5018,2,4,1,4,1,0
20June21Camera2-Card3-5018_139.png,20June21Camera2-Card3-5018,1,4,1,3,1,0
20June21Camera2-Card3-5018_14.png,20June21Camera2-Card3-5018,4,7,2,5,3,1
20June21Camera2-Card3-5018_141.png,20June21Camera2-Card3-5018,2,4,1,4,1,0
20June21Camera2-Card3-5018_145.png,20June21Camera2-Card3-5018,1,1,1,1,1,0
20June21Camera2-Card3-5018_146.png,20June21Camera2-Card3-5018,1,2,1,2,1,0
20June21Camera2-Card3-5018_15.png,20June21Camera2-Card3-5018,3,5,1,4,1,0
20June21Camera2-Card3-5018_152.png,20June21Camera2-Card3-5018,2,4,0,3,0,0
20June21Camera2-Card3-5018_153.png,20June21Camera2-Card3-5018,1,6,0,3,0,0
20June21Camera2-Card3-5018_154.png,20June21Camera2-Card3-5018,1,10,0,4,0,0
20June21Camera2-Card3-5018_157.png,20June21Camera2-Card3-5018,2,1,0,3,1,1
20June21Camera2-Card3-5018_158.png,20June21Camera2-Card3-5018,2,9,0,5,0,0
20June21Camera2-Card3-5018_16.png,20June21Camera2-Card3-5018,1,4,0,3,0,0
20June21Camera2-Card3-5018_168.png,20June21Camera2-Card3-5018,3,4,0,4,1,1
20June21Camera2-Card3-5018_169.png,20June21Camera2-Card3-5018,2,6,0,5,0,0
20June21Camera2-Card3-5018_17.png,20June21Camera2-Card3-5018,1,3,1,1,1,0
20June21Camera2-Card3-5018_19.png,20June21Camera2-Card3-5018,1,2,1,3,1,0
20June21Camera2-Card3-5018_2.png,20June21Camera2-Card3-5018,2,2,1,3,1,0
20June21Camera2-Card3-5018_22.png,20June21Camera2-Card3-5018,4,11,2,10,2,0
20June21Camera2-Card3-5018_23.png,20June21Camera2-Card3-5018,4,8,3,3,3,0
20June21Camera2-Card3-5018_24.png,20June21Camera2-Card3-5018,1,0,0,0,0,0
20June21Camera2-Card3-5018_25.png,20June21Camera2-Card3-5018,4,4,2,3,3,1
20June21Camera2-Card3-5018_26.png,20June21Camera2-Card3-5018,10,10,4,10,5,1
20June21Camera2-Card3-5018_27.png,20June21Camera2-Card3-5018,6,6,2,6,2,0
20June21Camera2-Card3-5018_28.png,20June21Camera2-Card3-5018,6,7,3,8,4,1
20June21Camera2-Card3-5018_29.png,20June21Camera2-Card3-5018,3,4,0,4,0,0
20June21Camera2-Card3-5018_3.png,20June21Camera2-Card3-5018,1,1,1,1,1,0
20June21Camera2-Card3-5018_30.png,20June21Camera2-Card3-5018,2,4,1,2,1,0
20June21Camera2-Card3-5018_33.png,20June21Camera2-Card3-5018,3,9,1,4,0,-1
20June21Camera2-Card3-5018_34.png,20June21Camera2-Card3-5018,1,2,1,1,0,-1
20June21Camera2-Card3-5018_35.png,20June21Camera2-Card3-5018,3,2,1,3,1,0
20June21Camera2-Card3-5018_36.png,20June21Camera2-Card3-5018,2,2,2,2,1,-1
20June21Camera2-Card3-5018_37.png,20June21Camera2-Card3-5018,3,6,2,5,2,0
20June21Camera2-Card3-5018_38.png,20June21Camera2-Card3-5018,7,7,3,9,2,-1
20June21Camera2-Card3-5018_39.png,20June21Camera2-Card3-5018,9,15,5,13,6,1
20June21Camera2-Card3-5018_40.png,20June21Camera2-Card3-5018,12,18,4,16,3,-1
20June21Camera2-Card3-5018_41.png,20June21Camera2-Card3-5018,1,6,1,5,1,0
20June21Camera2-Card3-5018_42.png,20June21Camera2-Card3-5018,2,8,2,7,2,0
20June21Camera2-Card3-5018_43.png,20June21Camera2-Card3-5018,1,6,1,6,1,0
20June21Camera2-Card3-5018_44.png,20June21Camera2-Card3-5018,7,8,5,5,2,-3
20June21Camera2-Card3-5018_45.png,20June21Camera2-Card3-5018,6,5,1,3,2,1
20June21Camera2-Card3-5018_46.png,20June21Camera2-Card3-5018,6,6,1,7,1,0
20June21Camera2-Card3-5018_47.png,20June21Camera2-Card3-5018,8,15,3,12,2,-1
20June21Camera2-Card3-5018_48.png,20June21Camera2-Card3-5018,9,13,2,17,2,0
20June21Camera2-Card3-5018_49.png,20June21Camera2-Card3-5018,11,18,6,17,6,0
20June21Camera2-Card3-5018_50.png,20June21Camera2-Card3-5018,5,9,2,13,2,0
20June21Camera2-Card3-5018_51.png,20June21Camera2-Card3-5018,15,17,6,19,6,0
20June21Camera2-Card3-5018_52.png,20June21Camera2-Card3-5018,6,8,4,11,4,0
20June21Camera2-Card3-5018_53.png,20June21Camera2-Card3-5018,1,4,1,5,0,-1
20June21Camera2-Card3-5018_54.png,20June21Camera2-Card3-5018,2,3,2,3,2,0
20June21Camera2-Card3-5018_55.png,20June21Camera2-Card3-5018,8,10,4,10,4,0
20June21Camera2-Card3-5018_56.png,20June21Camera2-Card3-5018,6,8,2,8,2,0
20June21Camera2-Card3-5018_57.png,20June21Camera2-Card3-5018,9,12,5,9,5,0
20June21Camera2-Card3-5018_58.png,20June21Camera2-Card3-5018,8,15,4,17,3,-1
20June21Camera2-Card3-5018_59.png,20June21Camera2-Card3-5018,5,10,1,12,1,0
20June21Camera2-Card3-5018_60.png,20June21Camera2-Card3-5018,11,15,7,18,8,1
20June21Camera2-Card3-5018_61.png,20June21Camera2-Card3-5018,12,14,3,14,3,0
20June21Camera2-Card3-5018_62.png,20June21Camera2-Card3-5018,13,16,6,17,6,0
20June21Camera2-Card3-5018_63.png,20June21Camera2-Card3-5018,8,11,7,10,7,0
20June21Camera2-Card3-5018_64.png,20June21Camera2-Card3-5018,6,11,4,13,4,0
20June21Camera2-Card3-5018_65.png,20June21Camera2-Card3-5018,2,7,0,5,0,0
20June21Camera2-Card3-5018_66.png,20June21Camera2-Card3-5018,3,6,3,6,2,-1
20June21Camera2-Card3-5018_67.png,20June21Camera2-Card3-5018,9,13,7,12,8,1
20June21Camera2-Card3-5018_68.png,20June21Camera2-Card3-5018,10,9,7,10,8,1
20June21Camera2-Card3-5018_69.png,20June21Camera2-Card3-5018,8,19,5,16,5,0
20June21Camera2-Card3-5018_7.png,20June21Camera2-Card3-5018,2,3,0,1,0,0
20June21Camera2-Card3-5018_70.png,20June21Camera2-Card3-5018,8,14,3,14,3,0
20June21Camera2-Card3-5018_71.png,20June21Camera2-Card3-5018,14,16,1,17,3,2
20June21Camera2-Card3-5018_72.png,20June21Camera2-Card3-5018,16,19,5,21,7,2
20June21Camera2-Card3-5018_73.png,20June21Camera2-Card3-5018,13,18,2,18,1,-1
20June21Camera2-Card3-5018_74.png,20June21Camera2-Card3-5018,14,15,7,18,8,1
20June21Camera2-Card3-5018_75.png,20June21Camera2-Card3-5018,10,15,4,19,4,0
20June21Camera2-Card3-5018_76.png,20June21Camera2-Card3-5018,3,9,2,9,2,0
20June21Camera2-Card3-5018_80.png,20June21Camera2-Card3-5018,5,9,5,8,5,0
20June21Camera2-Card3-5018_81.png,20June21Camera2-Card3-5018,14,15,11,16,10,-1
20June21Camera2-Card3-5018_82.png,20June21Camera2-Card3-5018,18,17,4,20,6,2
20June21Camera2-Card3-5018_83.png,20June21Camera2-Card3-5018,10,14,7,17,7,0
20June21Camera2-Card3-5018_84.png,20June21Camera2-Card3-5018,16,15,2,20,2,0
20June21Camera2-Card3-5018_85.png,20June21Camera2-Card3-5018,11,14,5,15,5,0
20June21Camera2-Card3-5018_86.png,20June21Camera2-Card3-5018,8,17,5,15,5,0
20June21Camera2-Card3-5018_87.png,20June21Camera2-Card3-5018,3,8,1,7,1,0
